year,lgacode,disease,indigenous_status,gender,number_of_people
2021,46090,asthma,non_indigenous,f,650
2021,46300,asthma,non_indigenous,f,684
2021,46450,asthma,non_indigenous,f,989
2021,46510,asthma,non_indigenous,f,871
2021,46670,asthma,non_indigenous,f,452
2021,46860,asthma,non_indigenous,f,59
2021,46970,asthma,non_indigenous,f,110
2021,47140,asthma,non_indigenous,f,7298
2021,47290,asthma,non_indigenous,f,103
2021,47490,asthma,non_indigenous,f,69
2021,47630,asthma,non_indigenous,f,259
2021,47700,asthma,non_indigenous,f,5095
2021,47800,asthma,non_indigenous,f,246
2021,47910,asthma,non_indigenous,f,129
2021,47980,asthma,non_indigenous,f,1597
2021,48050,asthma,non_indigenous,f,957
2021,48130,asthma,non_indigenous,f,420
2021,48260,asthma,non_indigenous,f,287
2021,48340,asthma,non_indigenous,f,638
2021,48410,asthma,non_indigenous,f,2516
2021,48540,asthma,non_indigenous,f,1260
2021,48640,asthma,non_indigenous,f,36
2021,48750,asthma,non_indigenous,f,274
2021,48830,asthma,non_indigenous,f,550
2021,49399,asthma,non_indigenous,f,76
2021,49499,asthma,non_indigenous,f,171
2021,49799,asthma,non_indigenous,f,0
2021,50080,asthma,non_indigenous,f,1809
2021,50210,asthma,non_indigenous,f,4083
2021,50250,asthma,non_indigenous,f,166
2021,50280,asthma,non_indigenous,f,528
2021,50350,asthma,non_indigenous,f,720
2021,50420,asthma,non_indigenous,f,2783
2021,50490,asthma,non_indigenous,f,1602
2021,50560,asthma,non_indigenous,f,83
2021,50630,asthma,non_indigenous,f,71
2021,50770,asthma,non_indigenous,f,58
2021,50840,asthma,non_indigenous,f,242
2021,50910,asthma,non_indigenous,f,36
2021,50980,asthma,non_indigenous,f,329
2021,51080,asthma,non_indigenous,f,27
2021,51120,asthma,non_indigenous,f,49
2021,51190,asthma,non_indigenous,f,1498
2021,51260,asthma,non_indigenous,f,1731
2021,51310,asthma,non_indigenous,f,985
2021,51330,asthma,non_indigenous,f,2821
2021,51400,asthma,non_indigenous,f,861
2021,51470,asthma,non_indigenous,f,11
2021,51540,asthma,non_indigenous,f,120
2021,51610,asthma,non_indigenous,f,52
2021,51680,asthma,non_indigenous,f,258
2021,51710,asthma,non_indigenous,f,38
2021,51750,asthma,non_indigenous,f,389
2021,51820,asthma,non_indigenous,f,4669
2021,51860,asthma,non_indigenous,f,17
2021,51890,asthma,non_indigenous,f,438
2021,51960,asthma,non_indigenous,f,119
2021,52030,asthma,non_indigenous,f,34
2021,52100,asthma,non_indigenous,f,59
2021,52170,asthma,non_indigenous,f,240
2021,52240,asthma,non_indigenous,f,50
2021,52310,asthma,non_indigenous,f,25
2021,52380,asthma,non_indigenous,f,7
2021,52450,asthma,non_indigenous,f,49
2021,52520,asthma,non_indigenous,f,39
2021,52590,asthma,non_indigenous,f,107
2021,52660,asthma,non_indigenous,f,640
2021,52730,asthma,non_indigenous,f,287
2021,52800,asthma,non_indigenous,f,79
2021,52870,asthma,non_indigenous,f,242
2021,52940,asthma,non_indigenous,f,42
2021,53010,asthma,non_indigenous,f,32
2021,53080,asthma,non_indigenous,f,20
2021,53150,asthma,non_indigenous,f,262
2021,53220,asthma,non_indigenous,f,163
2021,53290,asthma,non_indigenous,f,586
2021,53360,asthma,non_indigenous,f,71
2021,53430,asthma,non_indigenous,f,1235
2021,53570,asthma,non_indigenous,f,217
2021,53640,asthma,non_indigenous,f,31
2021,53710,asthma,non_indigenous,f,33
2021,53780,asthma,non_indigenous,f,4749
2021,53800,asthma,non_indigenous,f,1698
2021,53920,asthma,non_indigenous,f,24
2021,53990,asthma,non_indigenous,f,1272
2021,54060,asthma,non_indigenous,f,158
2021,54130,asthma,non_indigenous,f,45
2021,54170,asthma,non_indigenous,f,6448
2021,54200,asthma,non_indigenous,f,2409
2021,54280,asthma,non_indigenous,f,947
2021,54310,asthma,non_indigenous,f,531
2021,54340,asthma,non_indigenous,f,134
2021,54410,asthma,non_indigenous,f,69
2021,54480,asthma,non_indigenous,f,19
2021,54550,asthma,non_indigenous,f,78
2021,54620,asthma,non_indigenous,f,25
2021,54690,asthma,non_indigenous,f,14
2021,54760,asthma,non_indigenous,f,30
2021,54830,asthma,non_indigenous,f,2004
2021,54900,asthma,non_indigenous,f,42
2021,54970,asthma,non_indigenous,f,21
2021,55040,asthma,non_indigenous,f,33
2021,55110,asthma,non_indigenous,f,4223
2021,55180,asthma,non_indigenous,f,400
2021,55250,asthma,non_indigenous,f,10
2021,55320,asthma,non_indigenous,f,3602
2021,55390,asthma,non_indigenous,f,5
2021,55460,asthma,non_indigenous,f,136
2021,55530,asthma,non_indigenous,f,17
2021,55600,asthma,non_indigenous,f,94
2021,55670,asthma,non_indigenous,f,25
2021,55740,asthma,non_indigenous,f,295
2021,55810,asthma,non_indigenous,f,17
2021,55880,asthma,non_indigenous,f,27
2021,55950,asthma,non_indigenous,f,25
2021,56090,asthma,non_indigenous,f,1704
2021,56160,asthma,non_indigenous,f,3
2021,56230,asthma,non_indigenous,f,841
2021,56300,asthma,non_indigenous,f,85
2021,56370,asthma,non_indigenous,f,34
2021,56460,asthma,non_indigenous,f,201
2021,56580,asthma,non_indigenous,f,740
2021,56620,asthma,non_indigenous,f,5
2021,56730,asthma,non_indigenous,f,516
2021,56790,asthma,non_indigenous,f,104
2021,56860,asthma,non_indigenous,f,8
2021,56930,asthma,non_indigenous,f,65
2021,57000,asthma,non_indigenous,f,17
2021,57080,asthma,non_indigenous,f,762
2021,57140,asthma,non_indigenous,f,33
2021,57210,asthma,non_indigenous,f,232
2021,57280,asthma,non_indigenous,f,369
2021,57350,asthma,non_indigenous,f,39
2021,57420,asthma,non_indigenous,f,75
2021,57490,asthma,non_indigenous,f,6382
2021,57630,asthma,non_indigenous,f,5
2021,57700,asthma,non_indigenous,f,1370
2021,57770,asthma,non_indigenous,f,23
2021,57840,asthma,non_indigenous,f,1554
2021,57910,asthma,non_indigenous,f,8199
2021,57980,asthma,non_indigenous,f,643
2021,58050,asthma,non_indigenous,f,6555
2021,58190,asthma,non_indigenous,f,16
2021,58260,asthma,non_indigenous,f,15
2021,58330,asthma,non_indigenous,f,182
2021,58400,asthma,non_indigenous,f,16
2021,58470,asthma,non_indigenous,f,5
2021,58510,asthma,non_indigenous,f,1357
2021,58540,asthma,non_indigenous,f,37
2021,58570,asthma,non_indigenous,f,1311
2021,58610,asthma,non_indigenous,f,77
2021,58680,asthma,non_indigenous,f,18
2021,58760,asthma,non_indigenous,f,8883
2021,58820,asthma,non_indigenous,f,184
2021,58890,asthma,non_indigenous,f,35
2021,59030,asthma,non_indigenous,f,6
2021,59100,asthma,non_indigenous,f,24
2021,59170,asthma,non_indigenous,f,29
2021,59250,asthma,non_indigenous,f,3
2021,59310,asthma,non_indigenous,f,66
2021,59320,asthma,non_indigenous,f,16
2021,59330,asthma,non_indigenous,f,22
2021,59340,asthma,non_indigenous,f,152
2021,59350,asthma,non_indigenous,f,5
2021,59360,asthma,non_indigenous,f,41
2021,59370,asthma,non_indigenous,f,165
2021,59499,asthma,non_indigenous,f,163
2021,59799,asthma,non_indigenous,f,0
2021,60210,asthma,non_indigenous,f,326
2021,60410,asthma,non_indigenous,f,988
2021,60610,asthma,non_indigenous,f,1129
2021,60810,asthma,non_indigenous,f,1160
2021,61010,asthma,non_indigenous,f,117
2021,61210,asthma,non_indigenous,f,289
2021,61410,asthma,non_indigenous,f,2901
2021,61510,asthma,non_indigenous,f,543
2021,61610,asthma,non_indigenous,f,1447
2021,61810,asthma,non_indigenous,f,325
2021,62010,asthma,non_indigenous,f,37
2021,62210,asthma,non_indigenous,f,403
2021,62410,asthma,non_indigenous,f,231
2021,62610,asthma,non_indigenous,f,2376
2021,62810,asthma,non_indigenous,f,2183
2021,63010,asthma,non_indigenous,f,743
2021,63210,asthma,non_indigenous,f,307
2021,63410,asthma,non_indigenous,f,59
2021,63610,asthma,non_indigenous,f,1874
2021,63810,asthma,non_indigenous,f,627
2021,64010,asthma,non_indigenous,f,3697
2021,64210,asthma,non_indigenous,f,1112
2021,64610,asthma,non_indigenous,f,752
2021,64810,asthma,non_indigenous,f,829
2021,65010,asthma,non_indigenous,f,267
2021,65210,asthma,non_indigenous,f,120
2021,65410,asthma,non_indigenous,f,780
2021,65610,asthma,non_indigenous,f,208
2021,65810,asthma,non_indigenous,f,1265
2021,69499,asthma,non_indigenous,f,63
2021,69799,asthma,non_indigenous,f,0
2021,70200,asthma,non_indigenous,f,789
2021,70420,asthma,non_indigenous,f,75
2021,70540,asthma,non_indigenous,f,0
2021,70620,asthma,non_indigenous,f,25
2021,70700,asthma,non_indigenous,f,31
2021,71000,asthma,non_indigenous,f,2187
2021,71150,asthma,non_indigenous,f,7
2021,71300,asthma,non_indigenous,f,14
2021,72200,asthma,non_indigenous,f,188
2021,72300,asthma,non_indigenous,f,604
2021,72330,asthma,non_indigenous,f,32
2021,72800,asthma,non_indigenous,f,1251
2021,73600,asthma,non_indigenous,f,49
2021,74050,asthma,non_indigenous,f,3
2021,74550,asthma,non_indigenous,f,27
2021,74560,asthma,non_indigenous,f,13
2021,74660,asthma,non_indigenous,f,36
2021,74680,asthma,non_indigenous,f,15
2021,79399,asthma,non_indigenous,f,141
2021,79499,asthma,non_indigenous,f,65
2021,79799,asthma,non_indigenous,f,0
2021,89399,asthma,non_indigenous,f,22111
2021,89499,asthma,non_indigenous,f,29
2021,89799,asthma,non_indigenous,f,0
2021,99399,asthma,non_indigenous,f,82
2021,99499,asthma,non_indigenous,f,0
2021,99799,asthma,non_indigenous,f,0
2021,10050,asthma,non_indigenous,m,2251
2021,10180,asthma,non_indigenous,m,1006
2021,10250,asthma,non_indigenous,m,1534
2021,10300,asthma,non_indigenous,m,80
2021,10470,asthma,non_indigenous,m,1869
2021,10500,asthma,non_indigenous,m,4326
2021,10550,asthma,non_indigenous,m,1243
2021,10600,asthma,non_indigenous,m,368
2021,10650,asthma,non_indigenous,m,377
2021,10750,asthma,non_indigenous,m,12103
2021,10800,asthma,non_indigenous,m,179
2021,10850,asthma,non_indigenous,m,303
2021,10900,asthma,non_indigenous,m,3043
2021,10950,asthma,non_indigenous,m,67
2021,11150,asthma,non_indigenous,m,55
2021,11200,asthma,non_indigenous,m,17
2021,11250,asthma,non_indigenous,m,760
2021,11300,asthma,non_indigenous,m,876
2021,11350,asthma,non_indigenous,m,975
2021,11400,asthma,non_indigenous,m,516
2021,11450,asthma,non_indigenous,m,4156
2021,11500,asthma,non_indigenous,m,6041
2021,11520,asthma,non_indigenous,m,2320
2021,11570,asthma,non_indigenous,m,9818
2021,11600,asthma,non_indigenous,m,128
2021,11650,asthma,non_indigenous,m,12901
2021,11700,asthma,non_indigenous,m,35
2021,11720,asthma,non_indigenous,m,2504
2021,11730,asthma,non_indigenous,m,1871
2021,11750,asthma,non_indigenous,m,113
2021,11800,asthma,non_indigenous,m,2555
2021,12000,asthma,non_indigenous,m,211
2021,12150,asthma,non_indigenous,m,93
2021,12160,asthma,non_indigenous,m,451
2021,12350,asthma,non_indigenous,m,455
2021,12380,asthma,non_indigenous,m,5085
2021,12390,asthma,non_indigenous,m,1785
2021,12700,asthma,non_indigenous,m,376
2021,12730,asthma,non_indigenous,m,333
2021,12750,asthma,non_indigenous,m,1327
2021,12850,asthma,non_indigenous,m,5217
2021,12870,asthma,non_indigenous,m,524
2021,12900,asthma,non_indigenous,m,298
2021,12930,asthma,non_indigenous,m,3682
2021,12950,asthma,non_indigenous,m,121
2021,13010,asthma,non_indigenous,m,318
2021,13310,asthma,non_indigenous,m,1230
2021,13340,asthma,non_indigenous,m,495
2021,13450,asthma,non_indigenous,m,1024
2021,13550,asthma,non_indigenous,m,431
2021,13660,asthma,non_indigenous,m,186
2021,13800,asthma,non_indigenous,m,2276
2021,13850,asthma,non_indigenous,m,102
2021,13910,asthma,non_indigenous,m,779
2021,14000,asthma,non_indigenous,m,4936
2021,14100,asthma,non_indigenous,m,424
2021,14170,asthma,non_indigenous,m,6607
2021,14220,asthma,non_indigenous,m,630
2021,14300,asthma,non_indigenous,m,268
2021,14350,asthma,non_indigenous,m,1024
2021,14400,asthma,non_indigenous,m,773
2021,14500,asthma,non_indigenous,m,3900
2021,14550,asthma,non_indigenous,m,328
2021,14600,asthma,non_indigenous,m,210
2021,14650,asthma,non_indigenous,m,8556
2021,14700,asthma,non_indigenous,m,1330
2021,14750,asthma,non_indigenous,m,495
2021,14850,asthma,non_indigenous,m,1715
2021,14870,asthma,non_indigenous,m,729
2021,14900,asthma,non_indigenous,m,6500
2021,14920,asthma,non_indigenous,m,257
2021,14950,asthma,non_indigenous,m,162
2021,15050,asthma,non_indigenous,m,3674
2021,15240,asthma,non_indigenous,m,3438
2021,15270,asthma,non_indigenous,m,937
2021,15300,asthma,non_indigenous,m,353
2021,15350,asthma,non_indigenous,m,868
2021,15520,asthma,non_indigenous,m,497
2021,15560,asthma,non_indigenous,m,191
2021,15650,asthma,non_indigenous,m,637
2021,15700,asthma,non_indigenous,m,657
2021,15750,asthma,non_indigenous,m,480
2021,15800,asthma,non_indigenous,m,240
2021,15850,asthma,non_indigenous,m,196
2021,15900,asthma,non_indigenous,m,6652
2021,15950,asthma,non_indigenous,m,2249
2021,15990,asthma,non_indigenous,m,8120
2021,16100,asthma,non_indigenous,m,194
2021,16150,asthma,non_indigenous,m,1678
2021,16200,asthma,non_indigenous,m,550
2021,16260,asthma,non_indigenous,m,6316
2021,16350,asthma,non_indigenous,m,7672
2021,16380,asthma,non_indigenous,m,3095
2021,16400,asthma,non_indigenous,m,2643
2021,16490,asthma,non_indigenous,m,2310
2021,16550,asthma,non_indigenous,m,3845
2021,16610,asthma,non_indigenous,m,892
2021,16700,asthma,non_indigenous,m,3469
2021,16900,asthma,non_indigenous,m,2694
2021,16950,asthma,non_indigenous,m,3560
2021,17000,asthma,non_indigenous,m,859
2021,17040,asthma,non_indigenous,m,724
2021,17080,asthma,non_indigenous,m,612
2021,17100,asthma,non_indigenous,m,987
2021,17150,asthma,non_indigenous,m,7693
2021,17200,asthma,non_indigenous,m,6872
2021,17310,asthma,non_indigenous,m,2398
2021,17350,asthma,non_indigenous,m,290
2021,17400,asthma,non_indigenous,m,211
2021,17420,asthma,non_indigenous,m,5645
2021,17550,asthma,non_indigenous,m,3158
2021,17620,asthma,non_indigenous,m,547
2021,17640,asthma,non_indigenous,m,351
2021,17650,asthma,non_indigenous,m,195
2021,17750,asthma,non_indigenous,m,2931
2021,17850,asthma,non_indigenous,m,117
2021,17900,asthma,non_indigenous,m,129
2021,17950,asthma,non_indigenous,m,107
2021,18020,asthma,non_indigenous,m,296
2021,18050,asthma,non_indigenous,m,1989
2021,18100,asthma,non_indigenous,m,186
2021,18200,asthma,non_indigenous,m,289
2021,18250,asthma,non_indigenous,m,2268
2021,18350,asthma,non_indigenous,m,1772
2021,18400,asthma,non_indigenous,m,1911
2021,18450,asthma,non_indigenous,m,7449
2021,18500,asthma,non_indigenous,m,1553
2021,18710,asthma,non_indigenous,m,684
2021,19399,asthma,non_indigenous,m,39
2021,19499,asthma,non_indigenous,m,275
2021,19799,asthma,non_indigenous,m,0
2021,20110,asthma,non_indigenous,m,425
2021,20260,asthma,non_indigenous,m,509
2021,20570,asthma,non_indigenous,m,5314
2021,20660,asthma,non_indigenous,m,4725
2021,20740,asthma,non_indigenous,m,1550
2021,20830,asthma,non_indigenous,m,2408
2021,20910,asthma,non_indigenous,m,3426
2021,21010,asthma,non_indigenous,m,616
2021,21110,asthma,non_indigenous,m,5847
2021,21180,asthma,non_indigenous,m,6628
2021,21270,asthma,non_indigenous,m,276
2021,21370,asthma,non_indigenous,m,1539
2021,21450,asthma,non_indigenous,m,4850
2021,21610,asthma,non_indigenous,m,12597
2021,21670,asthma,non_indigenous,m,573
2021,21750,asthma,non_indigenous,m,797
2021,21830,asthma,non_indigenous,m,619
2021,21890,asthma,non_indigenous,m,5522
2021,22110,asthma,non_indigenous,m,1724
2021,22170,asthma,non_indigenous,m,5975
2021,22250,asthma,non_indigenous,m,488
2021,22310,asthma,non_indigenous,m,4914
2021,22410,asthma,non_indigenous,m,743
2021,22490,asthma,non_indigenous,m,1143
2021,22620,asthma,non_indigenous,m,5217
2021,22670,asthma,non_indigenous,m,4737
2021,22750,asthma,non_indigenous,m,11371
2021,22830,asthma,non_indigenous,m,2735
2021,22910,asthma,non_indigenous,m,665
2021,22980,asthma,non_indigenous,m,277
2021,23110,asthma,non_indigenous,m,3324
2021,23190,asthma,non_indigenous,m,819
2021,23270,asthma,non_indigenous,m,8107
2021,23350,asthma,non_indigenous,m,732
2021,23430,asthma,non_indigenous,m,5589
2021,23670,asthma,non_indigenous,m,6240
2021,23810,asthma,non_indigenous,m,3405
2021,23940,asthma,non_indigenous,m,325
2021,24130,asthma,non_indigenous,m,2040
2021,24210,asthma,non_indigenous,m,3575
2021,24250,asthma,non_indigenous,m,331
2021,24330,asthma,non_indigenous,m,3374
2021,24410,asthma,non_indigenous,m,4528
2021,24600,asthma,non_indigenous,m,4520
2021,24650,asthma,non_indigenous,m,6761
2021,24780,asthma,non_indigenous,m,2266
2021,24850,asthma,non_indigenous,m,2069
2021,24900,asthma,non_indigenous,m,1251
2021,24970,asthma,non_indigenous,m,5698
2021,25060,asthma,non_indigenous,m,4353
2021,25150,asthma,non_indigenous,m,1550
2021,25250,asthma,non_indigenous,m,6572
2021,25340,asthma,non_indigenous,m,6374
2021,25430,asthma,non_indigenous,m,770
2021,25490,asthma,non_indigenous,m,618
2021,25620,asthma,non_indigenous,m,614
2021,25710,asthma,non_indigenous,m,2418
2021,25810,asthma,non_indigenous,m,488
2021,25900,asthma,non_indigenous,m,3515
2021,25990,asthma,non_indigenous,m,313
2021,26080,asthma,non_indigenous,m,117
2021,26170,asthma,non_indigenous,m,1145
2021,26260,asthma,non_indigenous,m,598
2021,26350,asthma,non_indigenous,m,3695
2021,26430,asthma,non_indigenous,m,394
2021,26490,asthma,non_indigenous,m,1389
2021,26610,asthma,non_indigenous,m,899
2021,26670,asthma,non_indigenous,m,221
2021,26700,asthma,non_indigenous,m,1382
2021,26730,asthma,non_indigenous,m,1445
2021,26810,asthma,non_indigenous,m,1782
2021,26890,asthma,non_indigenous,m,150
2021,26980,asthma,non_indigenous,m,5710
2021,27070,asthma,non_indigenous,m,7451
2021,27170,asthma,non_indigenous,m,1821
2021,27260,asthma,non_indigenous,m,8435
2021,27350,asthma,non_indigenous,m,3861
2021,27450,asthma,non_indigenous,m,6487
2021,27630,asthma,non_indigenous,m,362
2021,29399,asthma,non_indigenous,m,27
2021,29499,asthma,non_indigenous,m,262
2021,29799,asthma,non_indigenous,m,0
2021,30250,asthma,non_indigenous,m,3
2021,30300,asthma,non_indigenous,m,128
2021,30370,asthma,non_indigenous,m,466
2021,30410,asthma,non_indigenous,m,100
2021,30450,asthma,non_indigenous,m,10
2021,30760,asthma,non_indigenous,m,85
2021,30900,asthma,non_indigenous,m,6
2021,31000,asthma,non_indigenous,m,41219
2021,31750,asthma,non_indigenous,m,14
2021,31820,asthma,non_indigenous,m,3658
2021,31900,asthma,non_indigenous,m,458
2021,31950,asthma,non_indigenous,m,3
2021,32080,asthma,non_indigenous,m,3956
2021,32250,asthma,non_indigenous,m,37
2021,32260,asthma,non_indigenous,m,699
2021,32270,asthma,non_indigenous,m,914
2021,32310,asthma,non_indigenous,m,361
2021,32330,asthma,non_indigenous,m,0
2021,32450,asthma,non_indigenous,m,74
2021,32500,asthma,non_indigenous,m,63
2021,32600,asthma,non_indigenous,m,0
2021,32750,asthma,non_indigenous,m,0
2021,32770,asthma,non_indigenous,m,0
2021,32810,asthma,non_indigenous,m,302
2021,33100,asthma,non_indigenous,m,15
2021,33200,asthma,non_indigenous,m,51
2021,33220,asthma,non_indigenous,m,4098
2021,33360,asthma,non_indigenous,m,1943
2021,33430,asthma,non_indigenous,m,19896
2021,33610,asthma,non_indigenous,m,382
2021,33620,asthma,non_indigenous,m,1875
2021,33800,asthma,non_indigenous,m,297
2021,33830,asthma,non_indigenous,m,3
2021,33960,asthma,non_indigenous,m,8976
2021,33980,asthma,non_indigenous,m,632
2021,34420,asthma,non_indigenous,m,0
2021,34530,asthma,non_indigenous,m,1205
2021,34570,asthma,non_indigenous,m,0
2021,34580,asthma,non_indigenous,m,1542
2021,34590,asthma,non_indigenous,m,13197
