year,lgacode,age_range,indigenous_status,gender,number_of_people
2016,12350,25_29,non_indigenous,m,235
2016,12380,25_29,non_indigenous,m,10820
2016,12700,25_29,non_indigenous,m,162
2016,12730,25_29,non_indigenous,m,201
2016,12750,25_29,non_indigenous,m,509
2016,12850,25_29,non_indigenous,m,6578
2016,12870,25_29,non_indigenous,m,229
2016,12900,25_29,non_indigenous,m,186
2016,12930,25_29,non_indigenous,m,6061
2016,12950,25_29,non_indigenous,m,89
2016,13010,25_29,non_indigenous,m,164
2016,13310,25_29,non_indigenous,m,774
2016,13340,25_29,non_indigenous,m,151
2016,13450,25_29,non_indigenous,m,776
2016,13510,25_29,non_indigenous,m,189
2016,13550,25_29,non_indigenous,m,308
2016,13660,25_29,non_indigenous,m,80
2016,13800,25_29,non_indigenous,m,1922
2016,13850,25_29,non_indigenous,m,60
2016,16350,25_29,non_indigenous,m,6651
2016,16380,25_29,non_indigenous,m,1338
2016,16400,25_29,non_indigenous,m,1414
2016,16490,25_29,non_indigenous,m,1618
2016,16550,25_29,non_indigenous,m,6308
2016,16610,25_29,non_indigenous,m,428
2016,16650,25_29,non_indigenous,m,5151
2016,16700,25_29,non_indigenous,m,4812
2016,16900,25_29,non_indigenous,m,1659
2016,16950,25_29,non_indigenous,m,1966
2016,17000,25_29,non_indigenous,m,663
2016,17040,25_29,non_indigenous,m,520
2016,17080,25_29,non_indigenous,m,295
2016,17420,25_29,non_indigenous,m,3726
2016,17550,25_29,non_indigenous,m,1569
2016,17620,25_29,non_indigenous,m,349
2016,17640,25_29,non_indigenous,m,128
2016,17650,25_29,non_indigenous,m,70
2016,17750,25_29,non_indigenous,m,1938
2016,17850,25_29,non_indigenous,m,59
2016,17900,25_29,non_indigenous,m,98
2016,17950,25_29,non_indigenous,m,53
2016,18020,25_29,non_indigenous,m,139
2016,18050,25_29,non_indigenous,m,2880
2016,18100,25_29,non_indigenous,m,56
2016,18200,25_29,non_indigenous,m,123
2016,18230,25_29,non_indigenous,m,1191
2016,18250,25_29,non_indigenous,m,2292
2016,18350,25_29,non_indigenous,m,882
2016,18400,25_29,non_indigenous,m,1246
2016,18450,25_29,non_indigenous,m,6288
2016,18500,25_29,non_indigenous,m,1794
2016,18710,25_29,non_indigenous,m,312
2016,19399,25_29,non_indigenous,m,31
2016,20110,25_29,non_indigenous,m,192
2016,20260,25_29,non_indigenous,m,329
2016,20570,25_29,non_indigenous,m,3091
2016,20660,25_29,non_indigenous,m,3753
2016,20740,25_29,non_indigenous,m,603
2016,20830,25_29,non_indigenous,m,1157
2016,20910,25_29,non_indigenous,m,1690
2016,21010,25_29,non_indigenous,m,244
2016,21110,25_29,non_indigenous,m,5694
2016,21180,25_29,non_indigenous,m,7550
2016,21270,25_29,non_indigenous,m,105
2016,21370,25_29,non_indigenous,m,728
2016,21450,25_29,non_indigenous,m,2878
2016,21610,25_29,non_indigenous,m,9401
2016,21670,25_29,non_indigenous,m,239
2016,21750,25_29,non_indigenous,m,527
2016,21830,25_29,non_indigenous,m,328
2016,21890,25_29,non_indigenous,m,6364
2016,22110,25_29,non_indigenous,m,774
2016,22170,25_29,non_indigenous,m,3978
2016,22250,25_29,non_indigenous,m,185
2016,22830,25_29,non_indigenous,m,1733
2016,22910,25_29,non_indigenous,m,229
2016,22980,25_29,non_indigenous,m,120
2016,23110,25_29,non_indigenous,m,2861
2016,23190,25_29,non_indigenous,m,537
2016,23270,25_29,non_indigenous,m,7278
2016,23350,25_29,non_indigenous,m,277
2016,23430,25_29,non_indigenous,m,4386
2016,23670,25_29,non_indigenous,m,4732
2016,23810,25_29,non_indigenous,m,1988
2016,23940,25_29,non_indigenous,m,107
2016,24130,25_29,non_indigenous,m,826
2016,24210,25_29,non_indigenous,m,3209
2016,24250,25_29,non_indigenous,m,129
2016,24330,25_29,non_indigenous,m,4573
2016,24410,25_29,non_indigenous,m,3274
2016,24600,25_29,non_indigenous,m,11491
2016,24650,25_29,non_indigenous,m,4334
2016,24780,25_29,non_indigenous,m,1466
2016,24850,25_29,non_indigenous,m,1128
2016,24900,25_29,non_indigenous,m,596
2016,24970,25_29,non_indigenous,m,7062
2016,17100,25_29,non_indigenous,m,2483
2016,17150,25_29,non_indigenous,m,5882
2016,17200,25_29,non_indigenous,m,16145
2016,17310,25_29,non_indigenous,m,1428
2016,17350,25_29,non_indigenous,m,130
2016,17400,25_29,non_indigenous,m,81
2016,22310,25_29,non_indigenous,m,5001
2016,22410,25_29,non_indigenous,m,321
2016,22490,25_29,non_indigenous,m,423
2016,22620,25_29,non_indigenous,m,3032
2016,22670,25_29,non_indigenous,m,6528
2016,22750,25_29,non_indigenous,m,6830
2016,25060,25_29,non_indigenous,m,4043
2016,25150,25_29,non_indigenous,m,760
2016,25250,25_29,non_indigenous,m,8389
2016,25340,25_29,non_indigenous,m,3012
2016,25430,25_29,non_indigenous,m,391
2016,25490,25_29,non_indigenous,m,345
2016,25620,25_29,non_indigenous,m,217
2016,25710,25_29,non_indigenous,m,1436
2016,25810,25_29,non_indigenous,m,271
2016,25900,25_29,non_indigenous,m,5264
2016,25990,25_29,non_indigenous,m,128
2016,26080,25_29,non_indigenous,m,19
2016,26170,25_29,non_indigenous,m,545
2016,26260,25_29,non_indigenous,m,320
2016,26350,25_29,non_indigenous,m,5695
2016,26430,25_29,non_indigenous,m,179
2016,26490,25_29,non_indigenous,m,572
2016,26610,25_29,non_indigenous,m,551
2016,26670,25_29,non_indigenous,m,109
2016,26700,25_29,non_indigenous,m,541
2016,26730,25_29,non_indigenous,m,994
2016,26810,25_29,non_indigenous,m,1069
2016,26890,25_29,non_indigenous,m,80
2016,26980,25_29,non_indigenous,m,5688
2016,27070,25_29,non_indigenous,m,7222
2016,27170,25_29,non_indigenous,m,1231
2016,27260,25_29,non_indigenous,m,7687
2016,27350,25_29,non_indigenous,m,6039
2016,27450,25_29,non_indigenous,m,4172
2016,27630,25_29,non_indigenous,m,124
2016,29399,25_29,non_indigenous,m,42
2016,30250,25_29,non_indigenous,m,7
2016,30300,25_29,non_indigenous,m,104
2016,30370,25_29,non_indigenous,m,387
2016,30410,25_29,non_indigenous,m,68
2016,30450,25_29,non_indigenous,m,7
2016,30760,25_29,non_indigenous,m,49
2016,34710,25_29,non_indigenous,m,82
2016,34770,25_29,non_indigenous,m,3112
2016,34800,25_29,non_indigenous,m,30
2016,34830,25_29,non_indigenous,m,0
2016,34860,25_29,non_indigenous,m,381
2016,34880,25_29,non_indigenous,m,429
2016,35010,25_29,non_indigenous,m,11085
2016,35250,25_29,non_indigenous,m,8
2016,35300,25_29,non_indigenous,m,702
2016,35600,25_29,non_indigenous,m,118
2016,35670,25_29,non_indigenous,m,3
2016,35740,25_29,non_indigenous,m,809
2016,35760,25_29,non_indigenous,m,207
2016,35780,25_29,non_indigenous,m,19
2016,35790,25_29,non_indigenous,m,6
2016,35800,25_29,non_indigenous,m,33
2016,36070,25_29,non_indigenous,m,4
2016,36150,25_29,non_indigenous,m,17
2016,36250,25_29,non_indigenous,m,3393
2016,36300,25_29,non_indigenous,m,34
2016,36370,25_29,non_indigenous,m,2348
2016,36510,25_29,non_indigenous,m,678
2016,36580,25_29,non_indigenous,m,489
2016,36630,25_29,non_indigenous,m,655
2016,36660,25_29,non_indigenous,m,708
2016,36720,25_29,non_indigenous,m,6588
2016,36820,25_29,non_indigenous,m,405
2016,36910,25_29,non_indigenous,m,4415
2016,36950,25_29,non_indigenous,m,32
2016,36960,25_29,non_indigenous,m,10
2016,37010,25_29,non_indigenous,m,6005
2016,30900,25_29,non_indigenous,m,19
2016,31000,25_29,non_indigenous,m,45551
2016,31750,25_29,non_indigenous,m,10
2016,31820,25_29,non_indigenous,m,1960
2016,31900,25_29,non_indigenous,m,380
2016,31950,25_29,non_indigenous,m,4
2016,32080,25_29,non_indigenous,m,3993
2016,32250,25_29,non_indigenous,m,36
2016,32260,25_29,non_indigenous,m,602
2016,32270,25_29,non_indigenous,m,866
2016,32310,25_29,non_indigenous,m,229
2016,32600,25_29,non_indigenous,m,7
2016,33100,25_29,non_indigenous,m,21
2016,33200,25_29,non_indigenous,m,33
2016,32330,25_29,non_indigenous,m,0
2016,32450,25_29,non_indigenous,m,96
2016,32500,25_29,non_indigenous,m,88
2016,37300,25_29,non_indigenous,m,135
2016,37310,25_29,non_indigenous,m,871
2016,37340,25_29,non_indigenous,m,1091
2016,41140,25_29,non_indigenous,m,216
2016,33220,25_29,non_indigenous,m,1727
2016,33360,25_29,non_indigenous,m,1755
2016,33430,25_29,non_indigenous,m,16528
2016,32750,25_29,non_indigenous,m,14
2016,32770,25_29,non_indigenous,m,5
2016,32810,25_29,non_indigenous,m,259
2016,33610,25_29,non_indigenous,m,226
2016,33620,25_29,non_indigenous,m,927
2016,33800,25_29,non_indigenous,m,199
2016,33830,25_29,non_indigenous,m,0
2016,33960,25_29,non_indigenous,m,6264
2016,33980,25_29,non_indigenous,m,689
2016,34420,25_29,non_indigenous,m,3
2016,34530,25_29,non_indigenous,m,753
2016,34570,25_29,non_indigenous,m,3
2016,34580,25_29,non_indigenous,m,1057
2016,34590,25_29,non_indigenous,m,9234
2016,37550,25_29,non_indigenous,m,6
2016,37400,25_29,non_indigenous,m,31
2016,37570,25_29,non_indigenous,m,0
2016,37600,25_29,non_indigenous,m,7
2016,40070,25_29,non_indigenous,m,1388
2016,40120,25_29,non_indigenous,m,679
2016,40220,25_29,non_indigenous,m,439
2016,41060,25_29,non_indigenous,m,3735
2016,41190,25_29,non_indigenous,m,45
2016,41330,25_29,non_indigenous,m,40
2016,40250,25_29,non_indigenous,m,14
2016,40310,25_29,non_indigenous,m,492
2016,40430,25_29,non_indigenous,m,45
2016,40520,25_29,non_indigenous,m,226
2016,40700,25_29,non_indigenous,m,1016
2016,40910,25_29,non_indigenous,m,1466
2016,41010,25_29,non_indigenous,m,66
2016,41560,25_29,non_indigenous,m,276
2016,41750,25_29,non_indigenous,m,20
2016,42030,25_29,non_indigenous,m,593
2016,42110,25_29,non_indigenous,m,90
2016,42250,25_29,non_indigenous,m,190
2016,42600,25_29,non_indigenous,m,925
2016,42750,25_29,non_indigenous,m,80
2016,43080,25_29,non_indigenous,m,15
2016,43650,25_29,non_indigenous,m,311
2016,43710,25_29,non_indigenous,m,116
2016,41830,25_29,non_indigenous,m,31
2016,41960,25_29,non_indigenous,m,31
2016,43220,25_29,non_indigenous,m,29
2016,43360,25_29,non_indigenous,m,58
2016,43790,25_29,non_indigenous,m,254
2016,43920,25_29,non_indigenous,m,190
2016,44000,25_29,non_indigenous,m,0
2016,44060,25_29,non_indigenous,m,2955
2016,44210,25_29,non_indigenous,m,165
2016,44340,25_29,non_indigenous,m,1523
2016,44550,25_29,non_indigenous,m,851
2016,44620,25_29,non_indigenous,m,715
2016,44830,25_29,non_indigenous,m,37
2016,45040,25_29,non_indigenous,m,674
2016,45890,25_29,non_indigenous,m,4426
2016,46090,25_29,non_indigenous,m,397
2016,45090,25_29,non_indigenous,m,229
2016,45120,25_29,non_indigenous,m,85
2016,45290,25_29,non_indigenous,m,1327
2016,45340,25_29,non_indigenous,m,4567
2016,45400,25_29,non_indigenous,m,17
2016,45540,25_29,non_indigenous,m,28
2016,45680,25_29,non_indigenous,m,3025
2016,46300,25_29,non_indigenous,m,354
2016,46450,25_29,non_indigenous,m,394
2016,46510,25_29,non_indigenous,m,779
2016,46670,25_29,non_indigenous,m,269
2016,46860,25_29,non_indigenous,m,33
2016,46970,25_29,non_indigenous,m,202
2016,47140,25_29,non_indigenous,m,4665
2016,47290,25_29,non_indigenous,m,55
2016,47490,25_29,non_indigenous,m,42
2016,47630,25_29,non_indigenous,m,169
2016,47700,25_29,non_indigenous,m,2643
2016,47800,25_29,non_indigenous,m,108
2016,47910,25_29,non_indigenous,m,46
2016,48340,25_29,non_indigenous,m,219
2016,48410,25_29,non_indigenous,m,2366
2016,48540,25_29,non_indigenous,m,607
2016,47980,25_29,non_indigenous,m,1228
2016,48050,25_29,non_indigenous,m,210
2016,48130,25_29,non_indigenous,m,142
2016,49399,25_29,non_indigenous,m,123
2016,51960,25_29,non_indigenous,m,122
2016,52030,25_29,non_indigenous,m,30
2016,50080,25_29,non_indigenous,m,880
2016,50210,25_29,non_indigenous,m,2880
2016,50250,25_29,non_indigenous,m,856
2016,50280,25_29,non_indigenous,m,313
2016,48260,25_29,non_indigenous,m,230
2016,48640,25_29,non_indigenous,m,28
2016,48750,25_29,non_indigenous,m,61
2016,48830,25_29,non_indigenous,m,170
2016,50350,25_29,non_indigenous,m,479
2016,50420,25_29,non_indigenous,m,2643
2016,50490,25_29,non_indigenous,m,1940
2016,50560,25_29,non_indigenous,m,19
2016,50630,25_29,non_indigenous,m,36
2016,50770,25_29,non_indigenous,m,22
2016,50840,25_29,non_indigenous,m,67
2016,50910,25_29,non_indigenous,m,13
2016,50980,25_29,non_indigenous,m,374
2016,51120,25_29,non_indigenous,m,23
2016,51080,25_29,non_indigenous,m,18
2016,51190,25_29,non_indigenous,m,934
2016,51260,25_29,non_indigenous,m,714
2016,51310,25_29,non_indigenous,m,677
2016,51330,25_29,non_indigenous,m,3836
2016,51400,25_29,non_indigenous,m,367
2016,51470,25_29,non_indigenous,m,11
2016,51540,25_29,non_indigenous,m,130
2016,51610,25_29,non_indigenous,m,14
2016,52100,25_29,non_indigenous,m,37
2016,52940,25_29,non_indigenous,m,14
2016,51680,25_29,non_indigenous,m,82
2016,51750,25_29,non_indigenous,m,277
2016,51820,25_29,non_indigenous,m,3467
2016,51890,25_29,non_indigenous,m,189
2016,52170,25_29,non_indigenous,m,222
2016,52240,25_29,non_indigenous,m,25
2016,52310,25_29,non_indigenous,m,18
2016,52800,25_29,non_indigenous,m,88
2016,52870,25_29,non_indigenous,m,107
2016,52380,25_29,non_indigenous,m,3
2016,52450,25_29,non_indigenous,m,33
2016,52520,25_29,non_indigenous,m,59
2016,52590,25_29,non_indigenous,m,82
2016,52660,25_29,non_indigenous,m,419
2016,52730,25_29,non_indigenous,m,62
2016,53010,25_29,non_indigenous,m,16
2016,53080,25_29,non_indigenous,m,26
2016,53150,25_29,non_indigenous,m,169
2016,53220,25_29,non_indigenous,m,604
2016,53290,25_29,non_indigenous,m,342
2016,53360,25_29,non_indigenous,m,71
2016,53430,25_29,non_indigenous,m,900
2016,53570,25_29,non_indigenous,m,105
2016,53640,25_29,non_indigenous,m,35
2016,54280,25_29,non_indigenous,m,1092
2016,54310,25_29,non_indigenous,m,816
2016,53800,25_29,non_indigenous,m,896
2016,53920,25_29,non_indigenous,m,32
2016,53990,25_29,non_indigenous,m,611
2016,54060,25_29,non_indigenous,m,44
2016,53710,25_29,non_indigenous,m,18
2016,53780,25_29,non_indigenous,m,4207
2016,54130,25_29,non_indigenous,m,34
2016,54170,25_29,non_indigenous,m,4085
2016,54200,25_29,non_indigenous,m,1511
2016,54760,25_29,non_indigenous,m,12
2016,54830,25_29,non_indigenous,m,1547
2016,54900,25_29,non_indigenous,m,39
2016,56620,25_29,non_indigenous,m,5
2016,56730,25_29,non_indigenous,m,323
2016,56790,25_29,non_indigenous,m,53
2016,54340,25_29,non_indigenous,m,101
2016,54410,25_29,non_indigenous,m,22
2016,55320,25_29,non_indigenous,m,2758
2016,54480,25_29,non_indigenous,m,12
2016,54550,25_29,non_indigenous,m,41
2016,57980,25_29,non_indigenous,m,916
2016,54620,25_29,non_indigenous,m,21
2016,54690,25_29,non_indigenous,m,8
2016,54970,25_29,non_indigenous,m,63
2016,58050,25_29,non_indigenous,m,4465
2016,58190,25_29,non_indigenous,m,9
2016,55040,25_29,non_indigenous,m,66
2016,55110,25_29,non_indigenous,m,1791
2016,55180,25_29,non_indigenous,m,186
2016,55250,25_29,non_indigenous,m,37
2016,55950,25_29,non_indigenous,m,23
2016,55530,25_29,non_indigenous,m,23
2016,55390,25_29,non_indigenous,m,16
2016,55460,25_29,non_indigenous,m,87
2016,56090,25_29,non_indigenous,m,983
2016,58260,25_29,non_indigenous,m,8
2016,55600,25_29,non_indigenous,m,43
2016,57080,25_29,non_indigenous,m,1715
2016,57140,25_29,non_indigenous,m,12
2016,55670,25_29,non_indigenous,m,17
2016,55810,25_29,non_indigenous,m,6
2016,56860,25_29,non_indigenous,m,7
2016,55880,25_29,non_indigenous,m,10
2016,57210,25_29,non_indigenous,m,96
2016,57280,25_29,non_indigenous,m,547
2016,57350,25_29,non_indigenous,m,14
2016,55740,25_29,non_indigenous,m,213
2016,56300,25_29,non_indigenous,m,11
2016,57420,25_29,non_indigenous,m,47
2016,57490,25_29,non_indigenous,m,3870
2016,56160,25_29,non_indigenous,m,3
2016,56230,25_29,non_indigenous,m,350
2016,56370,25_29,non_indigenous,m,26
2016,56580,25_29,non_indigenous,m,488
2016,65010,25_29,non_indigenous,m,121
2016,56460,25_29,non_indigenous,m,105
2016,56930,25_29,non_indigenous,m,28
2016,65210,25_29,non_indigenous,m,25
2016,65410,25_29,non_indigenous,m,243
2016,65610,25_29,non_indigenous,m,88
2016,65810,25_29,non_indigenous,m,458
2016,57630,25_29,non_indigenous,m,0
2016,57700,25_29,non_indigenous,m,995
2016,57770,25_29,non_indigenous,m,17
2016,57840,25_29,non_indigenous,m,1728
2016,57910,25_29,non_indigenous,m,8677
2016,57000,25_29,non_indigenous,m,37
2016,58330,25_29,non_indigenous,m,48
2016,70200,25_29,non_indigenous,m,670
2016,58400,25_29,non_indigenous,m,8
2016,58680,25_29,non_indigenous,m,3
2016,58760,25_29,non_indigenous,m,6313
2016,58820,25_29,non_indigenous,m,79
2016,58470,25_29,non_indigenous,m,8
2016,58510,25_29,non_indigenous,m,1856
2016,58540,25_29,non_indigenous,m,22
2016,58890,25_29,non_indigenous,m,14
2016,99399,25_29,non_indigenous,m,135
2016,58570,25_29,non_indigenous,m,1884
2016,58610,25_29,non_indigenous,m,26
2016,59030,25_29,non_indigenous,m,8
2016,74560,25_29,non_indigenous,m,6
2016,72800,25_29,non_indigenous,m,1367
2016,73600,25_29,non_indigenous,m,52
2016,74050,25_29,non_indigenous,m,10
2016,74550,25_29,non_indigenous,m,29
2016,74660,25_29,non_indigenous,m,50
2016,59100,25_29,non_indigenous,m,17
2016,74680,25_29,non_indigenous,m,7
2016,79399,25_29,non_indigenous,m,252
2016,59170,25_29,non_indigenous,m,26
2016,59250,25_29,non_indigenous,m,44
2016,89399,25_29,non_indigenous,m,14626
2016,59320,25_29,non_indigenous,m,9
2016,59330,25_29,non_indigenous,m,17
2016,59340,25_29,non_indigenous,m,176
2016,59350,25_29,non_indigenous,m,15
2016,60210,25_29,non_indigenous,m,64
2016,60410,25_29,non_indigenous,m,402
2016,60610,25_29,non_indigenous,m,446
2016,59310,25_29,non_indigenous,m,31
2016,59360,25_29,non_indigenous,m,48
2016,59370,25_29,non_indigenous,m,44
2016,60810,25_29,non_indigenous,m,357
2016,61010,25_29,non_indigenous,m,40
2016,61210,25_29,non_indigenous,m,146
2016,61410,25_29,non_indigenous,m,1271
2016,61510,25_29,non_indigenous,m,205
2016,61610,25_29,non_indigenous,m,592
2016,61810,25_29,non_indigenous,m,134
2016,62010,25_29,non_indigenous,m,12
2016,62210,25_29,non_indigenous,m,109
2016,62410,25_29,non_indigenous,m,49
2016,62610,25_29,non_indigenous,m,1308
2016,62810,25_29,non_indigenous,m,2033
2016,63010,25_29,non_indigenous,m,283
2016,63210,25_29,non_indigenous,m,98
2016,63410,25_29,non_indigenous,m,35
2016,63610,25_29,non_indigenous,m,760
2016,63810,25_29,non_indigenous,m,229
2016,64010,25_29,non_indigenous,m,1852
2016,64210,25_29,non_indigenous,m,403
2016,64610,25_29,non_indigenous,m,240
2016,64810,25_29,non_indigenous,m,373
2016,70420,25_29,non_indigenous,m,84
2016,70540,25_29,non_indigenous,m,0
2016,70620,25_29,non_indigenous,m,25
2016,70700,25_29,non_indigenous,m,13
2016,71000,25_29,non_indigenous,m,3407
2016,71300,25_29,non_indigenous,m,25
2016,72200,25_29,non_indigenous,m,294
2016,72300,25_29,non_indigenous,m,761
2016,72330,25_29,non_indigenous,m,31
2016,10050,30_34,indigenous,f,44
2016,10130,30_34,indigenous,f,62
2016,10250,30_34,indigenous,f,42
2016,10300,30_34,indigenous,f,0
2016,10470,30_34,indigenous,f,62
2016,10550,30_34,indigenous,f,31
2016,10600,30_34,indigenous,f,10
2016,10650,30_34,indigenous,f,6
2016,10750,30_34,indigenous,f,289
2016,10800,30_34,indigenous,f,8
2016,10850,30_34,indigenous,f,8
2016,10900,30_34,indigenous,f,47
2016,10950,30_34,indigenous,f,13
2016,11100,30_34,indigenous,f,34
2016,11150,30_34,indigenous,f,26
2016,11200,30_34,indigenous,f,19
2016,11250,30_34,indigenous,f,53
2016,13910,30_34,indigenous,f,22
2016,14000,30_34,indigenous,f,17
2016,14100,30_34,indigenous,f,0
2016,14170,30_34,indigenous,f,91
2016,14200,30_34,indigenous,f,26
2016,14300,30_34,indigenous,f,3
2016,14350,30_34,indigenous,f,84
2016,14400,30_34,indigenous,f,13
2016,14500,30_34,indigenous,f,3
2016,14550,30_34,indigenous,f,9
2016,14600,30_34,indigenous,f,38
2016,14650,30_34,indigenous,f,237
2016,14700,30_34,indigenous,f,3
2016,14750,30_34,indigenous,f,6
2016,14850,30_34,indigenous,f,67
2016,14870,30_34,indigenous,f,30
