year,lgacode,highest_year_of_school_completed,indigenous_status,gender,number_of_people
2021,52660,y11_equivalent,indigenous,m,19
2021,52730,y11_equivalent,indigenous,m,4
2021,52800,y11_equivalent,indigenous,m,231
2021,52870,y11_equivalent,indigenous,m,10
2021,52940,y11_equivalent,indigenous,m,0
2021,53010,y11_equivalent,indigenous,m,0
2021,53080,y11_equivalent,indigenous,m,0
2021,53150,y11_equivalent,indigenous,m,0
2021,53220,y11_equivalent,indigenous,m,103
2021,53290,y11_equivalent,indigenous,m,22
2021,53360,y11_equivalent,indigenous,m,8
2021,53430,y11_equivalent,indigenous,m,16
2021,53570,y11_equivalent,indigenous,m,3
2021,53640,y11_equivalent,indigenous,m,4
2021,53710,y11_equivalent,indigenous,m,0
2021,53780,y11_equivalent,indigenous,m,117
2021,53800,y11_equivalent,indigenous,m,133
2021,53920,y11_equivalent,indigenous,m,130
2021,53990,y11_equivalent,indigenous,m,30
2021,54060,y11_equivalent,indigenous,m,10
2021,54130,y11_equivalent,indigenous,m,0
2021,54170,y11_equivalent,indigenous,m,43
2021,54200,y11_equivalent,indigenous,m,49
2021,54280,y11_equivalent,indigenous,m,87
2021,54310,y11_equivalent,indigenous,m,150
2021,54340,y11_equivalent,indigenous,m,17
2021,54410,y11_equivalent,indigenous,m,4
2021,54480,y11_equivalent,indigenous,m,0
2021,54550,y11_equivalent,indigenous,m,0
2021,54620,y11_equivalent,indigenous,m,0
2021,54690,y11_equivalent,indigenous,m,0
2021,54760,y11_equivalent,indigenous,m,0
2021,54830,y11_equivalent,indigenous,m,46
2021,54900,y11_equivalent,indigenous,m,0
2021,54970,y11_equivalent,indigenous,m,24
2021,55040,y11_equivalent,indigenous,m,6
2021,55110,y11_equivalent,indigenous,m,104
2021,55180,y11_equivalent,indigenous,m,10
2021,55250,y11_equivalent,indigenous,m,16
2021,55320,y11_equivalent,indigenous,m,38
2021,55390,y11_equivalent,indigenous,m,4
2021,55460,y11_equivalent,indigenous,m,4
2021,55530,y11_equivalent,indigenous,m,0
2021,55600,y11_equivalent,indigenous,m,13
2021,55670,y11_equivalent,indigenous,m,0
2021,55740,y11_equivalent,indigenous,m,4
2021,55810,y11_equivalent,indigenous,m,0
2021,55880,y11_equivalent,indigenous,m,0
2021,55950,y11_equivalent,indigenous,m,0
2021,56090,y11_equivalent,indigenous,m,47
2021,56160,y11_equivalent,indigenous,m,6
2021,56230,y11_equivalent,indigenous,m,39
2021,56300,y11_equivalent,indigenous,m,0
2021,56370,y11_equivalent,indigenous,m,0
2021,56460,y11_equivalent,indigenous,m,10
2021,56580,y11_equivalent,indigenous,m,0
2021,56620,y11_equivalent,indigenous,m,69
2021,56730,y11_equivalent,indigenous,m,33
2021,56790,y11_equivalent,indigenous,m,9
2021,56860,y11_equivalent,indigenous,m,0
2021,56930,y11_equivalent,indigenous,m,0
2021,57000,y11_equivalent,indigenous,m,0
2021,57080,y11_equivalent,indigenous,m,17
2021,57140,y11_equivalent,indigenous,m,3
2021,57210,y11_equivalent,indigenous,m,0
2021,57280,y11_equivalent,indigenous,m,177
2021,57350,y11_equivalent,indigenous,m,0
2021,57420,y11_equivalent,indigenous,m,3
2021,57490,y11_equivalent,indigenous,m,147
2021,57630,y11_equivalent,indigenous,m,0
2021,57700,y11_equivalent,indigenous,m,27
2021,57770,y11_equivalent,indigenous,m,9
2021,57840,y11_equivalent,indigenous,m,18
2021,57910,y11_equivalent,indigenous,m,99
2021,57980,y11_equivalent,indigenous,m,4
2021,58050,y11_equivalent,indigenous,m,196
2021,58190,y11_equivalent,indigenous,m,0
2021,58260,y11_equivalent,indigenous,m,5
2021,58330,y11_equivalent,indigenous,m,8
2021,58400,y11_equivalent,indigenous,m,0
2021,58470,y11_equivalent,indigenous,m,5
2021,58510,y11_equivalent,indigenous,m,23
2021,58540,y11_equivalent,indigenous,m,0
2021,58570,y11_equivalent,indigenous,m,9
2021,58610,y11_equivalent,indigenous,m,6
2021,58680,y11_equivalent,indigenous,m,0
2021,58760,y11_equivalent,indigenous,m,137
2021,58820,y11_equivalent,indigenous,m,9
2021,58890,y11_equivalent,indigenous,m,3
2021,59030,y11_equivalent,indigenous,m,0
2021,59100,y11_equivalent,indigenous,m,0
2021,59170,y11_equivalent,indigenous,m,0
2021,59250,y11_equivalent,indigenous,m,3
2021,59310,y11_equivalent,indigenous,m,0
2021,59320,y11_equivalent,indigenous,m,0
2021,59330,y11_equivalent,indigenous,m,0
2021,59340,y11_equivalent,indigenous,m,112
2021,59350,y11_equivalent,indigenous,m,4
2021,59360,y11_equivalent,indigenous,m,0
2021,59370,y11_equivalent,indigenous,m,6
2021,59499,y11_equivalent,indigenous,m,17
2021,59799,y11_equivalent,indigenous,m,3
2021,60210,y11_equivalent,indigenous,m,9
2021,60410,y11_equivalent,indigenous,m,58
2021,60610,y11_equivalent,indigenous,m,69
2021,60810,y11_equivalent,indigenous,m,84
2021,61010,y11_equivalent,indigenous,m,4
2021,61210,y11_equivalent,indigenous,m,50
2021,61410,y11_equivalent,indigenous,m,78
2021,61510,y11_equivalent,indigenous,m,31
2021,61610,y11_equivalent,indigenous,m,61
2021,61810,y11_equivalent,indigenous,m,4
2021,62010,y11_equivalent,indigenous,m,5
2021,62210,y11_equivalent,indigenous,m,11
2021,62410,y11_equivalent,indigenous,m,9
2021,62610,y11_equivalent,indigenous,m,99
2021,62810,y11_equivalent,indigenous,m,26
2021,63010,y11_equivalent,indigenous,m,45
2021,63210,y11_equivalent,indigenous,m,15
2021,63410,y11_equivalent,indigenous,m,6
2021,63610,y11_equivalent,indigenous,m,53
2021,63810,y11_equivalent,indigenous,m,19
2021,64010,y11_equivalent,indigenous,m,85
2021,64210,y11_equivalent,indigenous,m,28
2021,64610,y11_equivalent,indigenous,m,17
2021,64810,y11_equivalent,indigenous,m,26
2021,65010,y11_equivalent,indigenous,m,13
2021,65210,y11_equivalent,indigenous,m,0
2021,65410,y11_equivalent,indigenous,m,46
2021,65610,y11_equivalent,indigenous,m,16
2021,65810,y11_equivalent,indigenous,m,22
2021,69499,y11_equivalent,indigenous,m,3
2021,69799,y11_equivalent,indigenous,m,0
2021,70200,y11_equivalent,indigenous,m,238
2021,70420,y11_equivalent,indigenous,m,113
2021,70540,y11_equivalent,indigenous,m,8
2021,70620,y11_equivalent,indigenous,m,105
2021,70700,y11_equivalent,indigenous,m,20
2021,71000,y11_equivalent,indigenous,m,375
2021,71150,y11_equivalent,indigenous,m,0
2021,71300,y11_equivalent,indigenous,m,412
2021,72200,y11_equivalent,indigenous,m,113
2021,72300,y11_equivalent,indigenous,m,99
2021,72330,y11_equivalent,indigenous,m,138
2021,72800,y11_equivalent,indigenous,m,262
2021,73600,y11_equivalent,indigenous,m,345
2021,74050,y11_equivalent,indigenous,m,191
2021,74550,y11_equivalent,indigenous,m,101
2021,74560,y11_equivalent,indigenous,m,0
2021,74660,y11_equivalent,indigenous,m,325
2021,74680,y11_equivalent,indigenous,m,115
2021,79399,y11_equivalent,indigenous,m,35
2021,79499,y11_equivalent,indigenous,m,30
2021,79799,y11_equivalent,indigenous,m,3
2021,89399,y11_equivalent,indigenous,m,226
2021,89499,y11_equivalent,indigenous,m,6
2021,89799,y11_equivalent,indigenous,m,0
2021,99399,y11_equivalent,indigenous,m,3
2021,99499,y11_equivalent,indigenous,m,0
2021,99799,y11_equivalent,indigenous,m,0
2021,10050,y11_equivalent,non_indigenous,f,2145
2021,10180,y11_equivalent,non_indigenous,f,512
2021,10250,y11_equivalent,non_indigenous,f,1144
2021,10300,y11_equivalent,non_indigenous,f,89
2021,10470,y11_equivalent,non_indigenous,f,910
2021,10500,y11_equivalent,non_indigenous,f,2422
2021,10550,y11_equivalent,non_indigenous,f,1320
2021,10600,y11_equivalent,non_indigenous,f,302
2021,10650,y11_equivalent,non_indigenous,f,446
2021,10750,y11_equivalent,non_indigenous,f,5241
2021,10800,y11_equivalent,non_indigenous,f,150
2021,10850,y11_equivalent,non_indigenous,f,172
2021,10900,y11_equivalent,non_indigenous,f,1489
2021,10950,y11_equivalent,non_indigenous,f,54
2021,11150,y11_equivalent,non_indigenous,f,30
2021,11200,y11_equivalent,non_indigenous,f,16
2021,11250,y11_equivalent,non_indigenous,f,443
2021,11300,y11_equivalent,non_indigenous,f,366
2021,11350,y11_equivalent,non_indigenous,f,795
2021,11400,y11_equivalent,non_indigenous,f,291
2021,11450,y11_equivalent,non_indigenous,f,2185
2021,11500,y11_equivalent,non_indigenous,f,3120
2021,11520,y11_equivalent,non_indigenous,f,944
2021,11570,y11_equivalent,non_indigenous,f,4496
2021,11600,y11_equivalent,non_indigenous,f,66
2021,11650,y11_equivalent,non_indigenous,f,7704
2021,11700,y11_equivalent,non_indigenous,f,26
2021,11720,y11_equivalent,non_indigenous,f,1667
2021,11730,y11_equivalent,non_indigenous,f,1345
2021,11750,y11_equivalent,non_indigenous,f,87
2021,11800,y11_equivalent,non_indigenous,f,2028
2021,12000,y11_equivalent,non_indigenous,f,105
2021,12150,y11_equivalent,non_indigenous,f,52
2021,12160,y11_equivalent,non_indigenous,f,298
2021,12350,y11_equivalent,non_indigenous,f,290
2021,12380,y11_equivalent,non_indigenous,f,2505
2021,12390,y11_equivalent,non_indigenous,f,1048
2021,12700,y11_equivalent,non_indigenous,f,235
2021,12730,y11_equivalent,non_indigenous,f,316
2021,12750,y11_equivalent,non_indigenous,f,1103
2021,12850,y11_equivalent,non_indigenous,f,2799
2021,12870,y11_equivalent,non_indigenous,f,656
2021,12900,y11_equivalent,non_indigenous,f,204
2021,12930,y11_equivalent,non_indigenous,f,1686
2021,12950,y11_equivalent,non_indigenous,f,79
2021,13010,y11_equivalent,non_indigenous,f,205
2021,13310,y11_equivalent,non_indigenous,f,751
2021,13340,y11_equivalent,non_indigenous,f,394
2021,13450,y11_equivalent,non_indigenous,f,596
2021,13550,y11_equivalent,non_indigenous,f,251
2021,13660,y11_equivalent,non_indigenous,f,98
2021,13800,y11_equivalent,non_indigenous,f,1522
2021,13850,y11_equivalent,non_indigenous,f,91
2021,13910,y11_equivalent,non_indigenous,f,536
2021,14000,y11_equivalent,non_indigenous,f,1799
2021,14100,y11_equivalent,non_indigenous,f,136
2021,14170,y11_equivalent,non_indigenous,f,1898
2021,14220,y11_equivalent,non_indigenous,f,392
2021,14300,y11_equivalent,non_indigenous,f,131
2021,14350,y11_equivalent,non_indigenous,f,610
2021,14400,y11_equivalent,non_indigenous,f,452
2021,14500,y11_equivalent,non_indigenous,f,1277
2021,14550,y11_equivalent,non_indigenous,f,242
2021,14600,y11_equivalent,non_indigenous,f,120
2021,14650,y11_equivalent,non_indigenous,f,4709
2021,14700,y11_equivalent,non_indigenous,f,382
2021,14750,y11_equivalent,non_indigenous,f,274
2021,14850,y11_equivalent,non_indigenous,f,1050
2021,14870,y11_equivalent,non_indigenous,f,497
2021,14900,y11_equivalent,non_indigenous,f,3276
2021,14920,y11_equivalent,non_indigenous,f,163
2021,14950,y11_equivalent,non_indigenous,f,89
2021,15050,y11_equivalent,non_indigenous,f,2177
2021,15240,y11_equivalent,non_indigenous,f,2302
2021,15270,y11_equivalent,non_indigenous,f,538
2021,15300,y11_equivalent,non_indigenous,f,208
2021,15350,y11_equivalent,non_indigenous,f,418
2021,15520,y11_equivalent,non_indigenous,f,792
2021,15560,y11_equivalent,non_indigenous,f,109
2021,15650,y11_equivalent,non_indigenous,f,409
2021,15700,y11_equivalent,non_indigenous,f,496
2021,15750,y11_equivalent,non_indigenous,f,248
2021,15800,y11_equivalent,non_indigenous,f,146
2021,15850,y11_equivalent,non_indigenous,f,103
2021,15900,y11_equivalent,non_indigenous,f,3003
2021,15950,y11_equivalent,non_indigenous,f,860
2021,15990,y11_equivalent,non_indigenous,f,3943
2021,16100,y11_equivalent,non_indigenous,f,108
2021,16150,y11_equivalent,non_indigenous,f,867
2021,16200,y11_equivalent,non_indigenous,f,307
2021,16260,y11_equivalent,non_indigenous,f,2501
2021,16350,y11_equivalent,non_indigenous,f,4217
2021,16380,y11_equivalent,non_indigenous,f,2227
2021,16400,y11_equivalent,non_indigenous,f,1914
2021,16490,y11_equivalent,non_indigenous,f,1128
2021,16550,y11_equivalent,non_indigenous,f,1495
2021,16610,y11_equivalent,non_indigenous,f,561
2021,16700,y11_equivalent,non_indigenous,f,1272
2021,16900,y11_equivalent,non_indigenous,f,1883
2021,16950,y11_equivalent,non_indigenous,f,2468
2021,17000,y11_equivalent,non_indigenous,f,592
2021,17040,y11_equivalent,non_indigenous,f,492
2021,17080,y11_equivalent,non_indigenous,f,405
2021,17100,y11_equivalent,non_indigenous,f,387
2021,17150,y11_equivalent,non_indigenous,f,3484
2021,17200,y11_equivalent,non_indigenous,f,2394
2021,17310,y11_equivalent,non_indigenous,f,1378
2021,17350,y11_equivalent,non_indigenous,f,133
2021,17400,y11_equivalent,non_indigenous,f,179
2021,17420,y11_equivalent,non_indigenous,f,2145
2021,17550,y11_equivalent,non_indigenous,f,2622
2021,17620,y11_equivalent,non_indigenous,f,339
2021,17640,y11_equivalent,non_indigenous,f,217
2021,17650,y11_equivalent,non_indigenous,f,122
2021,17750,y11_equivalent,non_indigenous,f,1549
2021,17850,y11_equivalent,non_indigenous,f,63
2021,17900,y11_equivalent,non_indigenous,f,70
2021,17950,y11_equivalent,non_indigenous,f,38
2021,18020,y11_equivalent,non_indigenous,f,176
2021,18050,y11_equivalent,non_indigenous,f,690
2021,18100,y11_equivalent,non_indigenous,f,92
2021,18200,y11_equivalent,non_indigenous,f,366
2021,18250,y11_equivalent,non_indigenous,f,707
2021,18350,y11_equivalent,non_indigenous,f,1267
2021,18400,y11_equivalent,non_indigenous,f,1148
2021,18450,y11_equivalent,non_indigenous,f,3922
2021,18500,y11_equivalent,non_indigenous,f,589
2021,18710,y11_equivalent,non_indigenous,f,329
2021,19399,y11_equivalent,non_indigenous,f,34
2021,19499,y11_equivalent,non_indigenous,f,191
2021,19799,y11_equivalent,non_indigenous,f,0
2021,20110,y11_equivalent,non_indigenous,f,784
2021,20260,y11_equivalent,non_indigenous,f,760
2021,20570,y11_equivalent,non_indigenous,f,6122
2021,20660,y11_equivalent,non_indigenous,f,4440
2021,20740,y11_equivalent,non_indigenous,f,2501
2021,20830,y11_equivalent,non_indigenous,f,3419
2021,20910,y11_equivalent,non_indigenous,f,3458
2021,21010,y11_equivalent,non_indigenous,f,990
2021,21110,y11_equivalent,non_indigenous,f,3825
2021,21180,y11_equivalent,non_indigenous,f,5321
2021,21270,y11_equivalent,non_indigenous,f,407
2021,21370,y11_equivalent,non_indigenous,f,2588
2021,21450,y11_equivalent,non_indigenous,f,5310
2021,21610,y11_equivalent,non_indigenous,f,12088
2021,21670,y11_equivalent,non_indigenous,f,862
2021,21750,y11_equivalent,non_indigenous,f,1332
2021,21830,y11_equivalent,non_indigenous,f,1097
2021,21890,y11_equivalent,non_indigenous,f,3544
2021,22110,y11_equivalent,non_indigenous,f,2993
2021,22170,y11_equivalent,non_indigenous,f,6846
2021,22250,y11_equivalent,non_indigenous,f,782
2021,22310,y11_equivalent,non_indigenous,f,3602
2021,22410,y11_equivalent,non_indigenous,f,1473
2021,22490,y11_equivalent,non_indigenous,f,1433
2021,22620,y11_equivalent,non_indigenous,f,6543
2021,22670,y11_equivalent,non_indigenous,f,3469
2021,22750,y11_equivalent,non_indigenous,f,13996
2021,22830,y11_equivalent,non_indigenous,f,3505
2021,22910,y11_equivalent,non_indigenous,f,912
2021,22980,y11_equivalent,non_indigenous,f,400
2021,23110,y11_equivalent,non_indigenous,f,3061
2021,23190,y11_equivalent,non_indigenous,f,1504
2021,23270,y11_equivalent,non_indigenous,f,7732
2021,23350,y11_equivalent,non_indigenous,f,943
2021,23430,y11_equivalent,non_indigenous,f,5985
2021,23670,y11_equivalent,non_indigenous,f,6946
2021,23810,y11_equivalent,non_indigenous,f,4863
2021,23940,y11_equivalent,non_indigenous,f,474
2021,24130,y11_equivalent,non_indigenous,f,2407
2021,24210,y11_equivalent,non_indigenous,f,3867
2021,24250,y11_equivalent,non_indigenous,f,601
2021,24330,y11_equivalent,non_indigenous,f,1742
2021,24410,y11_equivalent,non_indigenous,f,5137
2021,24600,y11_equivalent,non_indigenous,f,2680
2021,24650,y11_equivalent,non_indigenous,f,5561
2021,24780,y11_equivalent,non_indigenous,f,3018
2021,24850,y11_equivalent,non_indigenous,f,2481
2021,24900,y11_equivalent,non_indigenous,f,1917
2021,24970,y11_equivalent,non_indigenous,f,4499
2021,25060,y11_equivalent,non_indigenous,f,3977
2021,25150,y11_equivalent,non_indigenous,f,2050
2021,25250,y11_equivalent,non_indigenous,f,3938
2021,25340,y11_equivalent,non_indigenous,f,9380
2021,25430,y11_equivalent,non_indigenous,f,1043
2021,25490,y11_equivalent,non_indigenous,f,1085
2021,25620,y11_equivalent,non_indigenous,f,892
2021,25710,y11_equivalent,non_indigenous,f,2845
2021,25810,y11_equivalent,non_indigenous,f,742
2021,25900,y11_equivalent,non_indigenous,f,2568
2021,25990,y11_equivalent,non_indigenous,f,474
2021,26080,y11_equivalent,non_indigenous,f,207
2021,26170,y11_equivalent,non_indigenous,f,2053
2021,26260,y11_equivalent,non_indigenous,f,1097
2021,26350,y11_equivalent,non_indigenous,f,2447
2021,26430,y11_equivalent,non_indigenous,f,739
2021,26490,y11_equivalent,non_indigenous,f,1787
2021,26610,y11_equivalent,non_indigenous,f,1151
2021,26670,y11_equivalent,non_indigenous,f,389
2021,26700,y11_equivalent,non_indigenous,f,1898
2021,26730,y11_equivalent,non_indigenous,f,2256
2021,26810,y11_equivalent,non_indigenous,f,2933
2021,26890,y11_equivalent,non_indigenous,f,278
2021,26980,y11_equivalent,non_indigenous,f,4800
2021,27070,y11_equivalent,non_indigenous,f,7386
2021,27170,y11_equivalent,non_indigenous,f,2275
2021,27260,y11_equivalent,non_indigenous,f,7378
2021,27350,y11_equivalent,non_indigenous,f,1594
2021,27450,y11_equivalent,non_indigenous,f,8360
2021,27630,y11_equivalent,non_indigenous,f,465
2021,29399,y11_equivalent,non_indigenous,f,21
2021,29499,y11_equivalent,non_indigenous,f,255
2021,29799,y11_equivalent,non_indigenous,f,0
2021,30250,y11_equivalent,non_indigenous,f,3
2021,30300,y11_equivalent,non_indigenous,f,76
2021,30370,y11_equivalent,non_indigenous,f,296
2021,30410,y11_equivalent,non_indigenous,f,67
2021,30450,y11_equivalent,non_indigenous,f,4
2021,30760,y11_equivalent,non_indigenous,f,41
2021,30900,y11_equivalent,non_indigenous,f,9
2021,31000,y11_equivalent,non_indigenous,f,18497
2021,31750,y11_equivalent,non_indigenous,f,3
2021,31820,y11_equivalent,non_indigenous,f,2815
2021,31900,y11_equivalent,non_indigenous,f,399
2021,31950,y11_equivalent,non_indigenous,f,9
2021,32080,y11_equivalent,non_indigenous,f,4080
2021,32250,y11_equivalent,non_indigenous,f,38
2021,32260,y11_equivalent,non_indigenous,f,727
2021,32270,y11_equivalent,non_indigenous,f,605
2021,32310,y11_equivalent,non_indigenous,f,270
2021,32330,y11_equivalent,non_indigenous,f,0
2021,32450,y11_equivalent,non_indigenous,f,41
2021,32500,y11_equivalent,non_indigenous,f,105
2021,32600,y11_equivalent,non_indigenous,f,8
2021,32750,y11_equivalent,non_indigenous,f,4
2021,32770,y11_equivalent,non_indigenous,f,4
2021,32810,y11_equivalent,non_indigenous,f,400
2021,33100,y11_equivalent,non_indigenous,f,13
2021,33200,y11_equivalent,non_indigenous,f,38
2021,33220,y11_equivalent,non_indigenous,f,3490
2021,33360,y11_equivalent,non_indigenous,f,1844
2021,33430,y11_equivalent,non_indigenous,f,17333
2021,33610,y11_equivalent,non_indigenous,f,213
2021,33620,y11_equivalent,non_indigenous,f,1626
2021,33800,y11_equivalent,non_indigenous,f,298
2021,33830,y11_equivalent,non_indigenous,f,4
2021,33960,y11_equivalent,non_indigenous,f,5305
2021,33980,y11_equivalent,non_indigenous,f,393
2021,34420,y11_equivalent,non_indigenous,f,6
2021,34530,y11_equivalent,non_indigenous,f,1021
2021,34570,y11_equivalent,non_indigenous,f,0
2021,34580,y11_equivalent,non_indigenous,f,1008
2021,34590,y11_equivalent,non_indigenous,f,8446
