year,lgacode,weekly_income_range,indigenous_status,number_of_household
2016,32260,1_149,non_indigenous,108
2016,32270,1_149,non_indigenous,62
2016,32310,1_149,non_indigenous,32
2016,32330,1_149,non_indigenous,0
2016,32450,1_149,non_indigenous,3
2016,32500,1_149,non_indigenous,12
2016,32600,1_149,non_indigenous,0
2016,32750,1_149,non_indigenous,0
2016,32770,1_149,non_indigenous,0
2016,32810,1_149,non_indigenous,31
2016,33100,1_149,non_indigenous,3
2016,33200,1_149,non_indigenous,6
2016,33220,1_149,non_indigenous,320
2016,33360,1_149,non_indigenous,177
2016,33430,1_149,non_indigenous,1256
2016,33610,1_149,non_indigenous,25
2016,33620,1_149,non_indigenous,159
2016,33800,1_149,non_indigenous,30
2016,33830,1_149,non_indigenous,0
2016,33960,1_149,non_indigenous,295
2016,33980,1_149,non_indigenous,41
2016,34420,1_149,non_indigenous,0
2016,34530,1_149,non_indigenous,94
2016,34570,1_149,non_indigenous,0
2016,34580,1_149,non_indigenous,86
2016,34590,1_149,non_indigenous,485
2016,34710,1_149,non_indigenous,9
2016,34770,1_149,non_indigenous,281
2016,34800,1_149,non_indigenous,3
2016,34830,1_149,non_indigenous,0
2016,34860,1_149,non_indigenous,33
2016,34880,1_149,non_indigenous,63
2016,35010,1_149,non_indigenous,784
2016,35250,1_149,non_indigenous,0
2016,35300,1_149,non_indigenous,19
2016,35600,1_149,non_indigenous,8
2016,35670,1_149,non_indigenous,0
2016,35740,1_149,non_indigenous,148
2016,35760,1_149,non_indigenous,36
2016,35780,1_149,non_indigenous,0
2016,35790,1_149,non_indigenous,0
2016,35800,1_149,non_indigenous,3
2016,36070,1_149,non_indigenous,0
2016,36150,1_149,non_indigenous,9
2016,36250,1_149,non_indigenous,300
2016,36300,1_149,non_indigenous,3
2016,36370,1_149,non_indigenous,192
2016,36510,1_149,non_indigenous,100
2016,36580,1_149,non_indigenous,82
2016,36630,1_149,non_indigenous,99
2016,36660,1_149,non_indigenous,136
2016,36720,1_149,non_indigenous,666
2016,36820,1_149,non_indigenous,95
2016,36910,1_149,non_indigenous,385
2016,36950,1_149,non_indigenous,0
2016,36960,1_149,non_indigenous,0
2016,37010,1_149,non_indigenous,376
2016,37300,1_149,non_indigenous,0
2016,37310,1_149,non_indigenous,99
2016,37340,1_149,non_indigenous,86
2016,37400,1_149,non_indigenous,6
2016,37550,1_149,non_indigenous,0
2016,37570,1_149,non_indigenous,0
2016,37600,1_149,non_indigenous,0
2016,39499,1_149,non_indigenous,0
2016,39799,1_149,non_indigenous,0
2016,40070,1_149,non_indigenous,160
2016,40120,1_149,non_indigenous,98
2016,40220,1_149,non_indigenous,72
2016,40250,1_149,non_indigenous,0
2016,40310,1_149,non_indigenous,65
2016,40430,1_149,non_indigenous,8
2016,40520,1_149,non_indigenous,45
2016,40700,1_149,non_indigenous,123
2016,40910,1_149,non_indigenous,145
2016,41010,1_149,non_indigenous,3
2016,41060,1_149,non_indigenous,327
2016,41140,1_149,non_indigenous,31
2016,41190,1_149,non_indigenous,11
2016,41330,1_149,non_indigenous,4
2016,41560,1_149,non_indigenous,38
2016,41750,1_149,non_indigenous,6
2016,41830,1_149,non_indigenous,5
2016,41960,1_149,non_indigenous,12
2016,42030,1_149,non_indigenous,56
2016,42110,1_149,non_indigenous,30
2016,42250,1_149,non_indigenous,20
2016,42600,1_149,non_indigenous,103
2016,42750,1_149,non_indigenous,26
2016,43080,1_149,non_indigenous,12
2016,43220,1_149,non_indigenous,0
2016,43360,1_149,non_indigenous,10
2016,43650,1_149,non_indigenous,29
2016,43710,1_149,non_indigenous,17
2016,43790,1_149,non_indigenous,48
2016,43920,1_149,non_indigenous,23
2016,44000,1_149,non_indigenous,0
2016,44060,1_149,non_indigenous,321
2016,44210,1_149,non_indigenous,35
2016,44340,1_149,non_indigenous,171
2016,44550,1_149,non_indigenous,68
2016,44620,1_149,non_indigenous,68
2016,44830,1_149,non_indigenous,16
2016,45040,1_149,non_indigenous,52
2016,45090,1_149,non_indigenous,24
2016,45120,1_149,non_indigenous,15
2016,45290,1_149,non_indigenous,147
2016,45340,1_149,non_indigenous,365
2016,45400,1_149,non_indigenous,7
2016,45540,1_149,non_indigenous,4
2016,45680,1_149,non_indigenous,239
2016,45890,1_149,non_indigenous,389
2016,46090,1_149,non_indigenous,35
2016,46300,1_149,non_indigenous,32
2016,46450,1_149,non_indigenous,55
2016,46510,1_149,non_indigenous,44
2016,46670,1_149,non_indigenous,25
2016,46860,1_149,non_indigenous,3
2016,46970,1_149,non_indigenous,4
2016,47140,1_149,non_indigenous,350
2016,47290,1_149,non_indigenous,6
2016,47490,1_149,non_indigenous,4
2016,47630,1_149,non_indigenous,16
2016,47700,1_149,non_indigenous,206
2016,47800,1_149,non_indigenous,22
2016,47910,1_149,non_indigenous,12
2016,47980,1_149,non_indigenous,119
2016,48050,1_149,non_indigenous,48
2016,48130,1_149,non_indigenous,22
2016,48260,1_149,non_indigenous,30
2016,48340,1_149,non_indigenous,49
2016,48410,1_149,non_indigenous,184
2016,48540,1_149,non_indigenous,89
2016,48640,1_149,non_indigenous,3
2016,48750,1_149,non_indigenous,28
2016,48830,1_149,non_indigenous,65
2016,49399,1_149,non_indigenous,8
2016,49499,1_149,non_indigenous,0
2016,49799,1_149,non_indigenous,0
2016,50080,1_149,non_indigenous,94
2016,50210,1_149,non_indigenous,174
2016,50250,1_149,non_indigenous,0
2016,50280,1_149,non_indigenous,27
2016,50350,1_149,non_indigenous,42
2016,50420,1_149,non_indigenous,173
2016,50490,1_149,non_indigenous,125
2016,50560,1_149,non_indigenous,12
2016,50630,1_149,non_indigenous,8
2016,50770,1_149,non_indigenous,8
2016,50840,1_149,non_indigenous,27
2016,50910,1_149,non_indigenous,5
2016,50980,1_149,non_indigenous,19
2016,51080,1_149,non_indigenous,0
2016,51120,1_149,non_indigenous,3
2016,51190,1_149,non_indigenous,77
2016,51260,1_149,non_indigenous,88
2016,51310,1_149,non_indigenous,56
2016,51330,1_149,non_indigenous,267
2016,51400,1_149,non_indigenous,33
2016,51470,1_149,non_indigenous,0
2016,51540,1_149,non_indigenous,25
2016,51610,1_149,non_indigenous,3
2016,51680,1_149,non_indigenous,25
2016,51750,1_149,non_indigenous,29
2016,51820,1_149,non_indigenous,210
2016,51890,1_149,non_indigenous,21
2016,51960,1_149,non_indigenous,6
2016,52030,1_149,non_indigenous,5
2016,52100,1_149,non_indigenous,4
2016,52170,1_149,non_indigenous,20
2016,52240,1_149,non_indigenous,5
2016,52310,1_149,non_indigenous,6
2016,52380,1_149,non_indigenous,0
2016,52450,1_149,non_indigenous,0
2016,52520,1_149,non_indigenous,3
2016,52590,1_149,non_indigenous,25
2016,52660,1_149,non_indigenous,30
2016,52730,1_149,non_indigenous,23
2016,52800,1_149,non_indigenous,3
2016,52870,1_149,non_indigenous,26
2016,52940,1_149,non_indigenous,0
2016,53010,1_149,non_indigenous,3
2016,53080,1_149,non_indigenous,4
2016,53150,1_149,non_indigenous,22
2016,53220,1_149,non_indigenous,3
2016,53290,1_149,non_indigenous,32
2016,53360,1_149,non_indigenous,8
2016,53430,1_149,non_indigenous,82
2016,53570,1_149,non_indigenous,27
2016,53640,1_149,non_indigenous,3
2016,53710,1_149,non_indigenous,0
2016,53780,1_149,non_indigenous,245
2016,53800,1_149,non_indigenous,91
2016,53920,1_149,non_indigenous,0
2016,53990,1_149,non_indigenous,62
2016,54060,1_149,non_indigenous,14
2016,54130,1_149,non_indigenous,5
2016,54170,1_149,non_indigenous,316
2016,54200,1_149,non_indigenous,130
2016,54280,1_149,non_indigenous,37
2016,54310,1_149,non_indigenous,15
2016,54340,1_149,non_indigenous,7
2016,54410,1_149,non_indigenous,3
2016,54480,1_149,non_indigenous,0
2016,54550,1_149,non_indigenous,12
2016,54620,1_149,non_indigenous,0
2016,54690,1_149,non_indigenous,0
2016,54760,1_149,non_indigenous,3
2016,54830,1_149,non_indigenous,60
2016,54900,1_149,non_indigenous,0
2016,54970,1_149,non_indigenous,0
2016,55040,1_149,non_indigenous,0
2016,55110,1_149,non_indigenous,249
2016,55180,1_149,non_indigenous,28
2016,55250,1_149,non_indigenous,0
2016,55320,1_149,non_indigenous,288
2016,55390,1_149,non_indigenous,0
2016,55460,1_149,non_indigenous,8
2016,55530,1_149,non_indigenous,0
2016,55600,1_149,non_indigenous,6
2016,55670,1_149,non_indigenous,0
2016,55740,1_149,non_indigenous,28
2016,55810,1_149,non_indigenous,0
2016,55880,1_149,non_indigenous,3
2016,55950,1_149,non_indigenous,3
2016,56090,1_149,non_indigenous,96
2016,56160,1_149,non_indigenous,0
2016,56230,1_149,non_indigenous,44
2016,56300,1_149,non_indigenous,8
2016,56370,1_149,non_indigenous,4
2016,56460,1_149,non_indigenous,15
2016,56580,1_149,non_indigenous,50
2016,56620,1_149,non_indigenous,0
2016,56730,1_149,non_indigenous,31
2016,56790,1_149,non_indigenous,13
2016,56860,1_149,non_indigenous,0
2016,56930,1_149,non_indigenous,3
2016,57000,1_149,non_indigenous,3
2016,57080,1_149,non_indigenous,84
2016,57140,1_149,non_indigenous,4
2016,57210,1_149,non_indigenous,14
2016,57280,1_149,non_indigenous,11
2016,57350,1_149,non_indigenous,10
2016,57420,1_149,non_indigenous,10
2016,57490,1_149,non_indigenous,233
2016,57630,1_149,non_indigenous,3
2016,57700,1_149,non_indigenous,37
2016,57770,1_149,non_indigenous,3
2016,57840,1_149,non_indigenous,129
2016,57910,1_149,non_indigenous,602
2016,57980,1_149,non_indigenous,92
2016,58050,1_149,non_indigenous,265
2016,58190,1_149,non_indigenous,0
2016,58260,1_149,non_indigenous,5
2016,58330,1_149,non_indigenous,18
2016,58400,1_149,non_indigenous,0
2016,58470,1_149,non_indigenous,0
2016,58510,1_149,non_indigenous,122
2016,58540,1_149,non_indigenous,4
2016,58570,1_149,non_indigenous,91
2016,58610,1_149,non_indigenous,10
2016,58680,1_149,non_indigenous,0
2016,58760,1_149,non_indigenous,339
2016,58820,1_149,non_indigenous,18
2016,58890,1_149,non_indigenous,6
2016,59030,1_149,non_indigenous,0
2016,59100,1_149,non_indigenous,4
2016,59170,1_149,non_indigenous,3
2016,59250,1_149,non_indigenous,3
2016,59310,1_149,non_indigenous,10
2016,59320,1_149,non_indigenous,0
2016,59330,1_149,non_indigenous,0
2016,59340,1_149,non_indigenous,3
2016,59350,1_149,non_indigenous,0
2016,59360,1_149,non_indigenous,3
2016,59370,1_149,non_indigenous,23
2016,59499,1_149,non_indigenous,0
2016,59799,1_149,non_indigenous,0
2016,60210,1_149,non_indigenous,35
2016,60410,1_149,non_indigenous,32
2016,60610,1_149,non_indigenous,57
2016,60810,1_149,non_indigenous,43
2016,61010,1_149,non_indigenous,13
2016,61210,1_149,non_indigenous,14
2016,61410,1_149,non_indigenous,90
2016,61510,1_149,non_indigenous,26
2016,61610,1_149,non_indigenous,63
2016,61810,1_149,non_indigenous,27
2016,62010,1_149,non_indigenous,3
2016,62210,1_149,non_indigenous,19
2016,62410,1_149,non_indigenous,16
2016,62610,1_149,non_indigenous,107
2016,62810,1_149,non_indigenous,163
2016,63010,1_149,non_indigenous,61
2016,63210,1_149,non_indigenous,25
2016,63410,1_149,non_indigenous,9
2016,63610,1_149,non_indigenous,77
2016,63810,1_149,non_indigenous,32
2016,64010,1_149,non_indigenous,152
2016,64210,1_149,non_indigenous,52
2016,64610,1_149,non_indigenous,36
2016,64810,1_149,non_indigenous,25
2016,65010,1_149,non_indigenous,17
2016,65210,1_149,non_indigenous,5
2016,65410,1_149,non_indigenous,44
2016,65610,1_149,non_indigenous,21
2016,65810,1_149,non_indigenous,53
2016,69499,1_149,non_indigenous,0
2016,69799,1_149,non_indigenous,0
2016,70200,1_149,non_indigenous,22
2016,70420,1_149,non_indigenous,6
2016,70540,1_149,non_indigenous,0
2016,70620,1_149,non_indigenous,0
2016,70700,1_149,non_indigenous,5
2016,71000,1_149,non_indigenous,85
2016,71300,1_149,non_indigenous,0
2016,72200,1_149,non_indigenous,14
2016,72300,1_149,non_indigenous,21
2016,72330,1_149,non_indigenous,0
2016,72800,1_149,non_indigenous,17
2016,73600,1_149,non_indigenous,9
2016,74050,1_149,non_indigenous,0
2016,74550,1_149,non_indigenous,6
2016,74560,1_149,non_indigenous,0
2016,74660,1_149,non_indigenous,0
2016,74680,1_149,non_indigenous,0
2016,79399,1_149,non_indigenous,13
2016,79499,1_149,non_indigenous,0
2016,79799,1_149,non_indigenous,0
2016,89399,1_149,non_indigenous,668
2016,89499,1_149,non_indigenous,0
2016,89799,1_149,non_indigenous,0
2016,99399,1_149,non_indigenous,13
2016,99499,1_149,non_indigenous,0
2016,99799,1_149,non_indigenous,0
2016,10050,150_299,indigenous,37
2016,10130,150_299,indigenous,39
2016,10250,150_299,indigenous,20
2016,10300,150_299,indigenous,5
2016,10470,150_299,indigenous,25
2016,10550,150_299,indigenous,17
2016,10600,150_299,indigenous,4
2016,10650,150_299,indigenous,5
2016,10750,150_299,indigenous,126
2016,10800,150_299,indigenous,3
2016,10850,150_299,indigenous,3
2016,10900,150_299,indigenous,11
2016,10950,150_299,indigenous,4
2016,11100,150_299,indigenous,14
2016,11150,150_299,indigenous,12
2016,11200,150_299,indigenous,20
2016,11250,150_299,indigenous,17
2016,11300,150_299,indigenous,5
2016,11350,150_299,indigenous,6
2016,11400,150_299,indigenous,0
2016,11450,150_299,indigenous,11
2016,11500,150_299,indigenous,63
2016,11520,150_299,indigenous,6
2016,11570,150_299,indigenous,50
2016,11600,150_299,indigenous,6
2016,11650,150_299,indigenous,125
2016,11700,150_299,indigenous,9
2016,11720,150_299,indigenous,38
2016,11730,150_299,indigenous,51
2016,11750,150_299,indigenous,7
2016,11800,150_299,indigenous,64
2016,12000,150_299,indigenous,4
2016,12150,150_299,indigenous,18
2016,12350,150_299,indigenous,19
2016,12380,150_299,indigenous,38
2016,12700,150_299,indigenous,8
2016,12730,150_299,indigenous,15
2016,12750,150_299,indigenous,36
2016,12850,150_299,indigenous,25
2016,12870,150_299,indigenous,0
2016,12900,150_299,indigenous,23
2016,12930,150_299,indigenous,7
2016,12950,150_299,indigenous,8
2016,13010,150_299,indigenous,11
2016,13310,150_299,indigenous,19
2016,13340,150_299,indigenous,7
2016,13450,150_299,indigenous,18
2016,13510,150_299,indigenous,7
2016,13550,150_299,indigenous,18
2016,13660,150_299,indigenous,8
2016,13800,150_299,indigenous,14
2016,13850,150_299,indigenous,3
2016,13910,150_299,indigenous,7
2016,14000,150_299,indigenous,3
2016,14100,150_299,indigenous,0
2016,14170,150_299,indigenous,42
2016,14200,150_299,indigenous,36
2016,14300,150_299,indigenous,3
2016,14350,150_299,indigenous,51
2016,14400,150_299,indigenous,3
2016,14500,150_299,indigenous,4
2016,14550,150_299,indigenous,7
2016,14600,150_299,indigenous,9
2016,14650,150_299,indigenous,85
2016,14700,150_299,indigenous,0
2016,14750,150_299,indigenous,14
2016,14850,150_299,indigenous,35
2016,14870,150_299,indigenous,19
2016,14900,150_299,indigenous,50
2016,14920,150_299,indigenous,9
2016,14950,150_299,indigenous,0
2016,15050,150_299,indigenous,42
2016,15240,150_299,indigenous,86
2016,15270,150_299,indigenous,15
2016,15300,150_299,indigenous,75
2016,15350,150_299,indigenous,0
2016,15520,150_299,indigenous,10
2016,15560,150_299,indigenous,6
2016,15650,150_299,indigenous,28
2016,15700,150_299,indigenous,20
2016,15750,150_299,indigenous,28
2016,15800,150_299,indigenous,7
2016,15850,150_299,indigenous,21
2016,15900,150_299,indigenous,97
2016,15950,150_299,indigenous,0
2016,15990,150_299,indigenous,12
2016,16100,150_299,indigenous,3
2016,16150,150_299,indigenous,42
2016,16200,150_299,indigenous,22
2016,16260,150_299,indigenous,33
2016,16350,150_299,indigenous,70
2016,16380,150_299,indigenous,40
2016,16400,150_299,indigenous,34
2016,16490,150_299,indigenous,24
2016,16550,150_299,indigenous,52
2016,16610,150_299,indigenous,27
2016,16650,150_299,indigenous,3
2016,16700,150_299,indigenous,4
2016,16900,150_299,indigenous,32
2016,16950,150_299,indigenous,81
2016,17000,150_299,indigenous,29
2016,17040,150_299,indigenous,9
2016,17080,150_299,indigenous,15
2016,17100,150_299,indigenous,0
2016,17150,150_299,indigenous,24
2016,17200,150_299,indigenous,106
2016,17310,150_299,indigenous,82
2016,17350,150_299,indigenous,5
2016,17400,150_299,indigenous,11
2016,17420,150_299,indigenous,0
2016,17550,150_299,indigenous,34
2016,17620,150_299,indigenous,11
2016,17640,150_299,indigenous,0
2016,17650,150_299,indigenous,9
2016,17750,150_299,indigenous,67
2016,17850,150_299,indigenous,3
2016,17900,150_299,indigenous,29
2016,17950,150_299,indigenous,11
2016,18020,150_299,indigenous,10
2016,18050,150_299,indigenous,5
2016,18100,150_299,indigenous,4
2016,18200,150_299,indigenous,9
2016,18230,150_299,indigenous,108
2016,18250,150_299,indigenous,3
2016,18350,150_299,indigenous,3
2016,18400,150_299,indigenous,6
2016,18450,150_299,indigenous,96
2016,18500,150_299,indigenous,0
2016,18710,150_299,indigenous,3
2016,19399,150_299,indigenous,0
2016,19499,150_299,indigenous,0
2016,19799,150_299,indigenous,0
2016,20110,150_299,indigenous,0
2016,20260,150_299,indigenous,0
2016,20570,150_299,indigenous,20
2016,20660,150_299,indigenous,4
2016,20740,150_299,indigenous,3
2016,20830,150_299,indigenous,6
2016,20910,150_299,indigenous,6
2016,21010,150_299,indigenous,0
2016,21110,150_299,indigenous,3
2016,21180,150_299,indigenous,14
2016,21270,150_299,indigenous,0
2016,21370,150_299,indigenous,18
2016,21450,150_299,indigenous,5
2016,21610,150_299,indigenous,15
2016,21670,150_299,indigenous,4
2016,21750,150_299,indigenous,3
2016,21830,150_299,indigenous,3
2016,21890,150_299,indigenous,26
2016,22110,150_299,indigenous,23
2016,22170,150_299,indigenous,14
2016,22250,150_299,indigenous,4
2016,22310,150_299,indigenous,0
2016,22410,150_299,indigenous,10
2016,22490,150_299,indigenous,3
2016,22620,150_299,indigenous,34
2016,22670,150_299,indigenous,8
2016,22750,150_299,indigenous,31
2016,22830,150_299,indigenous,34
2016,22910,150_299,indigenous,7
2016,22980,150_299,indigenous,0
2016,23110,150_299,indigenous,9
2016,23190,150_299,indigenous,3
2016,23270,150_299,indigenous,11
2016,23350,150_299,indigenous,3
2016,23430,150_299,indigenous,13
2016,23670,150_299,indigenous,9
2016,23810,150_299,indigenous,33
2016,23940,150_299,indigenous,0
2016,24130,150_299,indigenous,6
2016,24210,150_299,indigenous,5
2016,24250,150_299,indigenous,0
2016,24330,150_299,indigenous,12
2016,24410,150_299,indigenous,9
2016,24600,150_299,indigenous,14
2016,24650,150_299,indigenous,14
2016,24780,150_299,indigenous,37
2016,24850,150_299,indigenous,7
2016,24900,150_299,indigenous,7
2016,24970,150_299,indigenous,11
2016,25060,150_299,indigenous,7
2016,25150,150_299,indigenous,4
2016,25250,150_299,indigenous,23
2016,25340,150_299,indigenous,18
2016,25430,150_299,indigenous,7
2016,25490,150_299,indigenous,0
2016,25620,150_299,indigenous,7
2016,25710,150_299,indigenous,3
2016,25810,150_299,indigenous,4
2016,25900,150_299,indigenous,13
2016,25990,150_299,indigenous,0
2016,26080,150_299,indigenous,0
2016,26170,150_299,indigenous,7
2016,26260,150_299,indigenous,4
2016,26350,150_299,indigenous,4
2016,26430,150_299,indigenous,3
2016,26490,150_299,indigenous,4
2016,26610,150_299,indigenous,15
2016,26670,150_299,indigenous,3
2016,26700,150_299,indigenous,5
2016,26730,150_299,indigenous,10
2016,26810,150_299,indigenous,10
2016,26890,150_299,indigenous,0
2016,26980,150_299,indigenous,8
2016,27070,150_299,indigenous,7
2016,27170,150_299,indigenous,20
2016,27260,150_299,indigenous,19
2016,27350,150_299,indigenous,9
2016,27450,150_299,indigenous,10
2016,27630,150_299,indigenous,0
2016,29399,150_299,indigenous,0
2016,29499,150_299,indigenous,0
